game_id,week,team,epa_total,jogadas,epa_scrimmage,jogadas_scrimmage,season
2008_06_STL_WAS,6,LA,-8.153991104099305,76,-10.491773473437114,53,2008
2008_06_STL_WAS,6,WAS,-12.769357465431767,82,-10.69987038531229,61,2008
2008_07_BAL_MIA,7,BAL,17.100484845416073,78,12.728606723313536,61,2008
2008_07_BAL_MIA,7,MIA,0.16191946162575643,75,-5.54238396158407,58,2008
2008_07_CLE_WAS,7,CLE,-7.794211420186795,82,-10.682908924930867,67,2008
2008_07_CLE_WAS,7,WAS,-6.690352177588013,78,-0.9181046682642773,58,2008
2008_07_DAL_STL,7,DAL,-18.36183887081568,82,-9.984933750412893,59,2008
2008_07_DAL_STL,7,LA,1.9853574458626495,80,5.559803209720654,56,2008
2008_07_DEN_NE,7,DEN,-12.03150741563445,76,-8.89375480369199,58,2008
2008_07_DEN_NE,7,NE,22.337680976743055,83,17.241470968266572,65,2008
2008_07_DET_HOU,7,DET,12.018901967374577,62,5.9028164780479955,47,2008
2008_07_DET_HOU,7,HOU,16.700514111304297,87,12.147201960440725,68,2008
2008_07_IND_GB,7,GB,10.34744262429285,83,4.671243668795306,60,2008
2008_07_IND_GB,7,IND,-8.896304792133833,88,-8.866274393264494,64,2008
2008_07_MIN_CHI,7,CHI,16.56206953219634,83,4.771180311503966,55,2008
2008_07_MIN_CHI,7,MIN,13.46270559712843,94,10.604631429243751,74,2008
2008_07_NO_CAR,7,CAR,11.723131419579882,75,7.232978278385705,60,2008
2008_07_NO_CAR,7,NO,-11.400699744636995,79,-11.320932676782832,62,2008
2008_07_NYJ_OAK,7,LV,1.1945093350120708,98,-1.2854040019772117,70,2008
2008_07_NYJ_OAK,7,NYJ,-0.3476335767729788,99,-1.5484129648811091,71,2008
2008_07_PIT_CIN,7,CIN,-14.004139280408026,88,-16.403261327701856,68,2008
2008_07_PIT_CIN,7,PIT,19.283040077272513,76,19.020555284483617,57,2008
2008_07_SD_BUF,7,BUF,6.483962023872207,82,13.72845030633105,59,2008
2008_07_SD_BUF,7,LAC,-2.169259826527652,64,-0.6500302831409499,47,2008
2008_07_SEA_TB,7,SEA,-9.985224970932222,55,-10.590649228205542,39,2008
2008_07_SEA_TB,7,TB,-0.3125100594102168,89,4.033950995180819,73,2008
2008_07_SF_NYG,7,NYG,-4.806042129597474,93,-1.3013973471752331,60,2008
2008_07_SF_NYG,7,SF,-14.550782127617369,70,-16.976996205395494,50,2008
2008_07_TEN_KC,7,KC,-3.6275775517526663,84,-5.485833860857999,56,2008
2008_07_TEN_KC,7,TEN,24.734314767428256,72,22.01214637511329,56,2008
2008_08_ARI_CAR,8,ARI,6.86321708852324,84,7.603997422746367,67,2008
2008_08_ARI_CAR,8,CAR,8.039550843545154,76,5.048508167135482,56,2008
2008_08_ATL_PHI,8,ATL,-1.361360128378239,90,-6.061525419994723,69,2008
2008_08_ATL_PHI,8,PHI,11.394276788936846,89,7.993276377564216,67,2008
2008_08_BUF_MIA,8,BUF,0.8094546691324913,84,-4.723917604501351,64,2008
2008_08_BUF_MIA,8,MIA,7.196135061568837,76,4.75400922065815,54,2008
2008_08_CIN_HOU,8,CIN,-12.543554348521866,72,-4.561454390834005,56,2008
2008_08_CIN_HOU,8,HOU,16.811342083954795,77,19.743689362774603,57,2008
2008_08_CLE_JAX,8,CLE,9.332917873116001,70,6.222397341387948,52,2008
2008_08_CLE_JAX,8,JAX,0.24817529373967595,91,6.394870453229739,74,2008
2008_08_IND_TEN,8,IND,3.3053048706335604,77,-1.5333295270975213,63,2008
2008_08_IND_TEN,8,TEN,11.700843129621376,88,6.292072150089723,67,2008
2008_08_KC_NYJ,8,KC,-0.17217669553224635,82,4.577118840506048,59,2008
2008_08_KC_NYJ,8,NYJ,1.613834880047757,82,4.535554510182694,65,2008
2008_08_NYG_PIT,8,NYG,-2.783210953169374,87,-4.076514235835029,64,2008
2008_08_NYG_PIT,8,PIT,-13.747445442996197,74,-15.355156238481868,56,2008
2008_08_OAK_BAL,8,BAL,3.9975997333078768,95,5.734869152218439,69,2008
2008_08_OAK_BAL,8,LV,-14.387658171784832,70,-11.738106910231155,56,2008
2008_08_SD_NO,8,LAC,21.615752022377134,87,20.5234395706834,61,2008
2008_08_SD_NO,8,NO,26.50852945740166,90,25.110126861050627,67,2008
2008_08_SEA_SF,8,SEA,11.616271784371744,72,9.898340537223241,54,2008
2008_08_SEA_SF,8,SF,-11.855941719953307,94,-16.441804076229268,73,2008
2008_08_STL_NE,8,LA,-4.451178662067151,86,1.254851774562698,64,2008
2008_08_STL_NE,8,NE,-0.22957156545317225,80,-0.8494383869851116,62,2008
2008_08_TB_DAL,8,DAL,-7.381302066550462,82,-7.927629801309026,61,2008
2008_08_TB_DAL,8,TB,-8.697642255603569,80,-5.84200171403071,65,2008
2008_08_WAS_DET,8,DET,-7.714091538119808,73,-1.2235642349650306,51,2008
2008_08_WAS_DET,8,WAS,4.4517436280498615,85,9.544718371058778,64,2008
2008_09_ARI_STL,9,ARI,7.228065179364098,93,13.671823127708999,66,2008
2008_09_ARI_STL,9,LA,-18.800646761542758,74,-20.226796355694997,56,2008
2008_09_ATL_OAK,9,ATL,8.869905038225848,96,14.314636058847316,80,2008
2008_09_ATL_OAK,9,LV,-18.729351390793454,49,-24.343823972099926,34,2008
2008_09_BAL_CLE,9,BAL,8.41049746026965,100,13.832105380169438,70,2008
2008_09_BAL_CLE,9,CLE,-6.57301292753414,80,-15.782183442748337,57,2008
2008_09_DAL_NYG,9,DAL,-21.14231615792096,74,-23.859722099266946,55,2008
2008_09_DAL_NYG,9,NYG,-1.126606523619789,88,-1.949619624298066,65,2008
2008_09_DET_CHI,9,CHI,-4.379904830989974,83,1.391878474704141,64,2008
2008_09_DET_CHI,9,DET,-6.358274635671253,95,-6.3530152223577065,73,2008
2008_09_GB_TEN,9,GB,-0.31069317285005216,84,-4.374164720108364,69,2008
2008_09_GB_TEN,9,TEN,-0.8304988826814688,95,-1.9556270974665027,74,2008
2008_09_HOU_MIN,9,HOU,-7.454502051896967,83,-3.8979451945633627,66,2008
2008_09_HOU_MIN,9,MIN,-2.107798198331107,74,0.852143733703997,54,2008
2008_09_JAX_CIN,9,CIN,-5.40587074090013,86,-0.6581230985466391,62,2008
2008_09_JAX_CIN,9,JAX,-4.711430596867215,81,-6.331494042011468,63,2008
2008_09_MIA_DEN,9,DEN,-7.308928498931438,81,-13.247159280879174,59,2008
2008_09_MIA_DEN,9,MIA,5.527762198363687,91,0.1024000308763604,70,2008
2008_09_NE_IND,9,IND,10.957342743717335,62,10.094546696150847,51,2008
2008_09_NE_IND,9,NE,10.999872416767293,78,8.375519611811079,68,2008
2008_09_NYJ_BUF,9,BUF,-10.122565610325639,80,-13.022928891919092,56,2008
2008_09_NYJ_BUF,9,NYJ,2.306453624981712,69,0.6879388108331796,51,2008
2008_09_PHI_SEA,9,PHI,11.07989689382657,87,5.767205736754163,72,2008
2008_09_PHI_SEA,9,SEA,-11.974721571135206,78,-11.023420770419762,54,2008
2008_09_PIT_WAS,9,PIT,-5.396951258285983,80,-4.097282635971013,60,2008
2008_09_PIT_WAS,9,WAS,-25.54730584018398,83,-28.401719230102067,65,2008
2008_09_TB_KC,9,KC,5.159243511048996,84,8.042226803133222,62,2008
2008_09_TB_KC,9,TB,9.139214489235204,93,-1.3267816686013703,71,2008
2008_10_BAL_HOU,10,BAL,17.73267516749945,93,12.159853569874514,67,2008
2008_10_BAL_HOU,10,HOU,-14.488891155600811,72,-16.849202871861937,56,2008
2008_10_BUF_NE,10,BUF,-1.4973527191280036,57,-8.71836053605768,43,2008
2008_10_BUF_NE,10,NE,7.458328551213979,91,7.562964149366147,74,2008
2008_10_CAR_OAK,10,CAR,-19.246082040298006,79,-21.806271552632097,55,2008
2008_10_CAR_OAK,10,LV,-32.66015996487113,99,-25.112054834494877,74,2008
2008_10_DEN_CLE,10,CLE,15.887075271121144,83,10.094221535359292,64,2008
2008_10_DEN_CLE,10,DEN,22.789921049162327,87,27.979182265149696,69,2008
2008_10_GB_MIN,10,GB,-16.92607634400771,75,-9.08211968911331,48,2008
2008_10_GB_MIN,10,MIN,-20.320552281828682,94,-16.451679221820875,70,2008
2008_10_IND_PIT,10,IND,7.8612128783845465,80,8.383707318038745,61,2008
2008_10_IND_PIT,10,PIT,2.3940953229989628,87,-1.542354655652293,69,2008
2008_10_JAX_DET,10,DET,-10.86193484418907,69,-4.459834328828346,52,2008
2008_10_JAX_DET,10,JAX,18.650960819868537,80,24.21649049641625,59,2008
2008_10_KC_SD,10,KC,10.393611489421351,78,5.597377592115896,62,2008
2008_10_KC_SD,10,LAC,10.775303587500728,82,5.062661155753828,64,2008
2008_10_NO_ATL,10,ATL,10.69576209745141,79,6.36324115111988,57,2008
2008_10_NO_ATL,10,NO,-2.3201857238483887,94,0.39170162507551787,75,2008
2008_10_NYG_PHI,10,NYG,9.648616684308195,96,5.803501457010739,78,2008
2008_10_NYG_PHI,10,PHI,-0.35832384750847623,78,1.7590239359751738,56,2008
2008_10_SEA_MIA,10,MIA,2.1319139023673843,81,4.587634777533822,64,2008
2008_10_SEA_MIA,10,SEA,3.299865100813692,84,0.8674696414503567,64,2008
2008_10_SF_ARI,10,ARI,4.741648201387081,85,8.476249711453065,62,2008
2008_10_SF_ARI,10,SF,0.15360636870553623,92,-7.833606400286598,67,2008
2008_10_STL_NYJ,10,LA,-26.331792120152386,64,-31.991049625658505,46,2008
2008_10_STL_NYJ,10,NYJ,18.068693961358573,79,18.151963349788915,59,2008
2008_10_TEN_CHI,10,CHI,-17.04614729252944,82,-10.842062749939625,63,2008
2008_10_TEN_CHI,10,TEN,-7.198414853702846,91,-1.3375308272501094,68,2008
2008_11_ARI_SEA,11,ARI,9.446645293975505,87,9.054679283469392,67,2008
2008_11_ARI_SEA,11,SEA,0.774931702931668,70,-7.5358565608183845,54,2008
2008_11_BAL_NYG,11,BAL,-11.41458264272228,82,-8.92385030058383,59,2008
2008_11_BAL_NYG,11,NYG,7.8146620331272025,74,10.107987578165849,55,2008
2008_11_CHI_GB,11,CHI,-15.580242753436323,74,-16.684410316031702,54,2008
2008_11_CHI_GB,11,GB,18.86065692660031,85,19.276239046812147,67,2008
2008_11_CLE_BUF,11,BUF,4.524244806509384,84,-7.9475375591746005,64,2008
2008_11_CLE_BUF,11,CLE,10.704419217430312,88,3.6620345566813572,62,2008
2008_11_DAL_WAS,11,DAL,-2.721573665933194,69,5.1996509214513935,53,2008
2008_11_DAL_WAS,11,WAS,-8.62903038202353,69,-6.745247096291671,55,2008
2008_11_DEN_ATL,11,ATL,5.100227732834194,84,3.309106510428718,67,2008
2008_11_DEN_ATL,11,DEN,11.56025184088797,72,15.780497265212865,53,2008
2008_11_DET_CAR,11,CAR,8.00132716117059,70,10.012475118026895,49,2008
2008_11_DET_CAR,11,DET,0.06293502166670528,92,-12.223938806029455,72,2008
2008_11_HOU_IND,11,HOU,18.36029042220269,62,17.047732014652492,45,2008
2008_11_HOU_IND,11,IND,21.670767719257295,101,21.035695397723625,79,2008
2008_11_MIN_TB,11,MIN,-7.454322032917163,68,-6.575073832115802,52,2008
2008_11_MIN_TB,11,TB,-2.0804718197862266,79,1.9456854818951888,62,2008
2008_11_NO_KC,11,KC,4.184012749124575,85,4.655415726116654,66,2008
2008_11_NO_KC,11,NO,18.238741182269447,80,11.81032055224131,61,2008
2008_11_NYJ_NE,11,NE,16.484017916017933,100,10.892014540154648,77,2008
2008_11_NYJ_NE,11,NYJ,22.05762135678651,99,10.131832038234588,74,2008
2008_11_OAK_MIA,11,LV,-2.931346996450203,69,-9.075548501416886,48,2008
2008_11_OAK_MIA,11,MIA,-2.8244090386347143,76,0.8000590961630665,60,2008
2008_11_PHI_CIN,11,CIN,-21.478427467339543,105,-21.02124425236377,81,2008
2008_11_PHI_CIN,11,PHI,-19.260821247643662,101,-15.709260733214833,78,2008
2008_11_SD_PIT,11,LAC,-3.595262559912272,63,-4.197603311542874,50,2008
2008_11_SD_PIT,11,PIT,-5.554267715662718,91,3.050526249108557,72,2008
2008_11_STL_SF,11,LA,-9.644774108771571,102,-7.87579209495807,80,2008
2008_11_STL_SF,11,SF,7.487354893142533,80,5.356601499486715,58,2008
2008_11_TEN_JAX,11,JAX,-10.33634847145595,93,-11.376270154170925,65,2008
2008_11_TEN_JAX,11,TEN,3.1281036284183275,76,4.731138767907732,55,2008
2008_12_BUF_KC,12,BUF,25.704643633766402,97,20.681722051155983,66,2008
2008_12_BUF_KC,12,KC,-3.0812304958062704,79,-4.232878805104996,55,2008
2008_12_CAR_ATL,12,ATL,16.662207695370366,83,15.124890399423549,60,2008
2008_12_CAR_ATL,12,CAR,2.189540241347413,87,10.704873934961991,65,2008
2008_12_CHI_STL,12,CHI,1.1858098840777833,80,-2.0255648503902357,61,2008
2008_12_CHI_STL,12,LA,-28.647377562709153,80,-25.491213261689314,59,2008
2008_12_CIN_PIT,12,CIN,-8.421627095255872,79,-11.110417717225339,56,2008
2008_12_CIN_PIT,12,PIT,9.718796616374899,82,8.928898248742497,66,2008
2008_12_GB_NO,12,GB,-0.789856938540324,94,1.917436889940407,75,2008
2008_12_GB_NO,12,NO,20.19376656308135,73,17.1680018617614,55,2008
2008_12_HOU_CLE,12,CLE,-23.54837457748621,71,-21.94090961044865,52,2008
2008_12_HOU_CLE,12,HOU,-11.263961227055999,86,-3.3372787785164824,68,2008
2008_12_IND_SD,12,IND,16.559905693874953,88,9.647790015530648,67,2008
2008_12_IND_SD,12,LAC,11.303239316629968,73,8.578373797051732,58,2008
2008_12_MIN_JAX,12,JAX,-21.248046415271574,86,-12.067095342746972,63,2008
2008_12_MIN_JAX,12,MIN,0.35110518977876115,76,-1.4958635593368168,54,2008
2008_12_NE_MIA,12,MIA,7.884008062846075,86,9.784300919593079,61,2008
2008_12_NE_MIA,12,NE,32.91525495101495,90,31.000443450639544,70,2008
2008_12_NYG_ARI,12,ARI,10.802507546007924,89,-0.06928549807275841,67,2008
2008_12_NYG_ARI,12,NYG,22.576255463236237,85,13.541738407991241,59,2008
2008_12_NYJ_TEN,12,NYJ,21.966480365971616,92,12.81412226994349,72,2008
2008_12_NYJ_TEN,12,TEN,-3.319140029717574,71,-6.9545962322200925,51,2008
2008_12_OAK_DEN,12,DEN,-8.40187548903782,86,0.08680823028480589,64,2008
2008_12_OAK_DEN,12,LV,16.42718852173402,70,16.283303202013485,51,2008
2008_12_PHI_BAL,12,BAL,-6.042892721305776,92,-5.655367333362891,66,2008
2008_12_PHI_BAL,12,PHI,-37.014056065813975,86,-43.419266014534514,64,2008
2008_12_SF_DAL,12,DAL,9.007556557086215,96,6.020504585680749,66,2008
2008_12_SF_DAL,12,SF,-1.1606992475673206,72,-4.507371729668129,53,2008
2008_12_TB_DET,12,DET,-31.175190549128438,80,-27.45259024579489,52,2008
2008_12_TB_DET,12,TB,-7.7171504627185135,75,-10.240170059036418,55,2008
2008_12_WAS_SEA,12,SEA,-1.947670880812895,62,-4.890073613820913,46,2008
2008_12_WAS_SEA,12,WAS,4.100816212894186,93,6.741163618931402,74,2008
2008_13_ARI_PHI,13,ARI,-4.027665036809025,70,-14.01184340893803,50,2008
2008_13_ARI_PHI,13,PHI,23.027215119069744,97,21.56975177893826,77,2008
2008_13_ATL_SD,13,ATL,1.7501599312613498,82,-6.717078270916481,66,2008
2008_13_ATL_SD,13,LAC,-7.119502634111198,70,-7.0619828228757715,53,2008
2008_13_BAL_CIN,13,BAL,9.883136096485938,95,12.864605043559674,73,2008
2008_13_BAL_CIN,13,CIN,-27.064663107448723,73,-31.085743574784473,52,2008
2008_13_CAR_GB,13,CAR,18.24154349660216,67,10.059282256057486,45,2008
2008_13_CAR_GB,13,GB,11.496296939288754,97,11.195437502836569,77,2008
2008_13_CHI_MIN,13,CHI,-25.39899209131834,83,-27.871532535995357,58,2008
2008_13_CHI_MIN,13,MIN,-5.354113862186164,84,-5.672681248294815,66,2008
2008_13_DEN_NYJ,13,DEN,15.311087057244546,85,14.824166966836703,63,2008
2008_13_DEN_NYJ,13,NYJ,-4.890967418692982,85,-11.765520428310612,64,2008
2008_13_IND_CLE,13,CLE,-13.628306560509373,75,-12.96963135103217,64,2008
2008_13_IND_CLE,13,IND,-8.123023642630187,64,-6.445300104160214,48,2008
2008_13_JAX_HOU,13,HOU,4.110428092663082,70,-0.8451089589229195,50,2008
2008_13_JAX_HOU,13,JAX,-9.49562145538937,86,-2.6430962700322063,63,2008
2008_13_KC_OAK,13,KC,-4.432961525619705,77,-1.3896641268601821,57,2008
2008_13_KC_OAK,13,LV,-14.64897015655447,79,-17.574766035298925,57,2008
2008_13_MIA_STL,13,LA,-8.856373842339963,85,-12.74814424993859,65,2008
2008_13_MIA_STL,13,MIA,-4.965693634827029,80,-0.8891709370134424,58,2008
2008_13_NO_TB,13,NO,-8.339136218818114,87,-7.031212619357804,66,2008
2008_13_NO_TB,13,TB,-6.609854624830861,78,-8.822925510550318,59,2008
2008_13_NYG_WAS,13,NYG,8.548521626400087,86,6.424682351323716,70,2008
2008_13_NYG_WAS,13,WAS,-11.595467547881753,79,-11.355268402315158,61,2008
2008_13_PIT_NE,13,NE,-26.59322815000928,83,-25.452871798393254,64,2008
2008_13_PIT_NE,13,PIT,1.866077763652581,87,3.668759570334961,67,2008
2008_13_SEA_DAL,13,DAL,19.761216854402843,81,15.852614853795618,57,2008
2008_13_SEA_DAL,13,SEA,-4.272717084561009,87,-9.077517889313476,68,2008
2008_13_SF_BUF,13,BUF,-14.682027541304706,82,-7.225533849548526,66,2008
2008_13_SF_BUF,13,SF,-6.991808682268357,70,-4.935509072298181,53,2008
2008_13_TEN_DET,13,DET,-28.093825782541526,73,-25.487262348985706,46,2008
2008_13_TEN_DET,13,TEN,18.330581310685425,88,14.088208407860993,64,2008
2008_14_ATL_NO,14,ATL,14.807951605323023,80,13.319208145527135,64,2008
2008_14_ATL_NO,14,NO,16.508448462843216,80,10.266226641576633,60,2008
2008_14_CIN_IND,14,CIN,-22.248864900757326,77,-23.910194895984617,61,2008
2008_14_CIN_IND,14,IND,10.626650987386082,64,12.647014030517312,52,2008
2008_14_CLE_TEN,14,CLE,-20.805626010056585,88,-21.94524996345816,64,2008
2008_14_CLE_TEN,14,TEN,-3.6135037131434764,84,-1.2823912948952056,66,2008
2008_14_DAL_PIT,14,DAL,-26.063405954100062,80,-24.708095695668277,65,2008
2008_14_DAL_PIT,14,PIT,-19.075178265970408,85,-22.42668443218138,63,2008
2008_14_HOU_GB,14,GB,8.29354444845944,73,4.927682342764456,52,2008
2008_14_HOU_GB,14,HOU,14.106170813484711,89,12.58451196398964,74,2008
2008_14_JAX_CHI,14,CHI,-1.328445755576924,77,-5.896856635236396,59,2008
2008_14_JAX_CHI,14,JAX,-13.058864376939937,89,-13.015608233728894,69,2008
2008_14_KC_DEN,14,DEN,8.940144013975665,82,13.354663420993267,67,2008
2008_14_KC_DEN,14,KC,3.5761411675571235,64,0.8578849049908026,51,2008
2008_14_MIA_BUF,14,BUF,-11.318954712536652,63,-17.26439147957851,48,2008
2008_14_MIA_BUF,14,MIA,3.1415615475183687,83,3.634813331581438,62,2008
2008_14_MIN_DET,14,DET,-0.19039469946582277,74,-6.182681174839427,54,2008
2008_14_MIN_DET,14,MIN,5.371449346578467,67,1.3713677495277892,52,2008
2008_14_NE_SEA,14,NE,17.889144533303693,88,11.711046612768786,70,2008
2008_14_NE_SEA,14,SEA,10.941089246958878,73,10.381613824050874,55,2008
2008_14_NYJ_SF,14,NYJ,0.005302870480134558,62,0.41990217071725056,46,2008
2008_14_NYJ_SF,14,SF,8.504276694451843,92,3.9932378483343136,74,2008
2008_14_OAK_SD,14,LAC,14.399673008144415,88,14.26512937001471,68,2008
2008_14_OAK_SD,14,LV,-13.8732686214164,68,-27.638923176273238,49,2008
2008_14_PHI_NYG,14,NYG,-7.641109798735217,71,-10.758107591675355,51,2008
2008_14_PHI_NYG,14,PHI,2.1859173060015555,88,12.466841696261005,69,2008
2008_14_STL_ARI,14,ARI,2.6951462762228826,71,4.031169521952171,54,2008
2008_14_STL_ARI,14,LA,-21.62804918569958,80,-20.275930310680106,62,2008
2008_14_TB_CAR,14,CAR,24.786575874784916,75,21.541265816936402,56,2008
2008_14_TB_CAR,14,TB,11.253618410044734,83,13.905768303812515,67,2008
2008_14_WAS_BAL,14,BAL,-10.08541701418449,73,-10.338159379689612,59,2008
2008_14_WAS_BAL,14,WAS,-22.591023440817708,85,-17.84526010939975,60,2008
2008_15_BUF_NYJ,15,BUF,0.5644332310314413,91,-6.634391530062753,72,2008
2008_15_BUF_NYJ,15,NYJ,1.4640118387933363,71,2.094696059083047,54,2008
2008_15_CLE_PHI,15,CLE,-20.666065901571756,70,-20.520704562512268,51,2008
2008_15_CLE_PHI,15,PHI,-2.137548791988368,86,-2.2830947994469586,71,2008
2008_15_DEN_CAR,15,CAR,9.9856952593675,73,7.8104503063116795,55,2008
2008_15_DEN_CAR,15,DEN,-8.936256929354613,77,-8.29042838989798,59,2008
2008_15_DET_IND,15,DET,15.329734871880818,77,1.48732434534078,57,2008
2008_15_DET_IND,15,IND,22.70136871330055,84,22.9363438435581,66,2008
2008_15_GB_JAX,15,GB,6.1141988042552375,76,5.05589587438097,63,2008
2008_15_GB_JAX,15,JAX,9.289049903099682,73,11.934611417902225,54,2008
2008_15_MIN_ARI,15,ARI,-23.2085688483711,79,-14.524034302332439,61,2008
2008_15_MIN_ARI,15,MIN,2.8179439456910655,82,17.90189198653868,64,2008
2008_15_NE_OAK,15,LV,5.469190669302748,86,-1.1542987240971998,63,2008
2008_15_NE_OAK,15,NE,33.908468550101354,91,26.657396953960415,68,2008
2008_15_NO_CHI,15,CHI,-1.638305115325923,83,-19.542286715492864,61,2008
2008_15_NO_CHI,15,NO,-0.36788831690660384,93,-3.2815307286817674,75,2008
2008_15_NYG_DAL,15,DAL,5.191435225709598,77,6.060247204368468,55,2008
2008_15_NYG_DAL,15,NYG,-6.540803393116221,83,-13.765938903395647,60,2008
2008_15_PIT_BAL,15,BAL,-15.406173399242107,79,-17.9447398478008,61,2008
2008_15_PIT_BAL,15,PIT,-11.277636028414463,88,-5.115761983576505,68,2008
2008_15_SD_KC,15,KC,-5.6960844174188905,79,0.6664221800136199,58,2008
2008_15_SD_KC,15,LAC,-3.564039960237092,88,-5.977054923194903,72,2008
2008_15_SEA_STL,15,LA,-6.287448694539469,89,-2.909737497175639,65,2008
2008_15_SEA_STL,15,SEA,-0.49220883877130994,72,2.496776715831416,55,2008
2008_15_SF_MIA,15,MIA,1.118034147898923,60,4.857613372251075,40,2008
2008_15_SF_MIA,15,SF,-1.4219002248719335,94,0.3981777162266167,78,2008
2008_15_TB_ATL,15,ATL,-11.789152300576088,83,-8.439049286380904,66,2008
2008_15_TB_ATL,15,TB,-15.02063212422362,90,-6.886494525087167,67,2008
2008_15_TEN_HOU,15,HOU,-10.696741176707235,96,-6.400527718043934,69,2008
2008_15_TEN_HOU,15,TEN,-9.916214714990929,77,-17.1178649887569,56,2008
2008_15_WAS_CIN,15,CIN,4.584214156269352,84,2.481611497217039,60,2008
2008_15_WAS_CIN,15,WAS,-2.221327319387684,80,-10.508766049881656,60,2008
2008_16_ARI_NE,16,ARI,-20.91380982310079,73,-18.393428936367854,50,2008
2008_16_ARI_NE,16,NE,19.91649324903096,99,22.401530964991462,78,2008
2008_16_ATL_MIN,16,ATL,4.054668287953276,79,1.1278153178610157,56,2008
2008_16_ATL_MIN,16,MIN,-5.432271778018892,83,-10.938792939690728,70,2008
2008_16_BAL_DAL,16,BAL,14.813413075941067,90,8.05113040687944,63,2008
2008_16_BAL_DAL,16,DAL,2.1764756188042584,89,0.9166721907264943,68,2008
2008_16_BUF_DEN,16,BUF,22.935212691560306,71,11.522097014877508,51,2008
2008_16_BUF_DEN,16,DEN,13.236097169350158,91,13.41379729758388,72,2008
2008_16_CAR_NYG,16,CAR,17.137876256793785,71,15.658560817316665,54,2008
2008_16_CAR_NYG,16,NYG,20.8069297260314,91,19.00687598757248,71,2008
2008_16_CIN_CLE,16,CIN,-10.914514295107894,69,-2.575089316562933,53,2008
2008_16_CIN_CLE,16,CLE,-27.448685757408384,69,-26.39990720845526,54,2008
2008_16_GB_CHI,16,CHI,1.0472645639761122,74,-12.235945359326887,55,2008
2008_16_GB_CHI,16,GB,0.37316369522295467,86,5.618116320339798,67,2008
2008_16_HOU_OAK,16,HOU,-7.038628272300458,78,-6.1506967875252165,60,2008
2008_16_HOU_OAK,16,LV,1.5824330119778525,77,-0.9201860702122859,60,2008
2008_16_IND_JAX,16,IND,20.142011562408694,73,22.793816826172947,52,2008
2008_16_IND_JAX,16,JAX,10.760743911041796,87,7.912615289291994,70,2008
2008_16_MIA_KC,16,KC,6.077053824224091,80,8.069530353624682,65,2008
2008_16_MIA_KC,16,MIA,16.77398476012581,81,15.872221011186404,62,2008
2008_16_NO_DET,16,DET,-4.2441077183553615,73,-3.839004614390433,55,2008
2008_16_NO_DET,16,NO,36.55180004699511,82,37.55966975353658,67,2008
2008_16_NYJ_SEA,16,NYJ,-12.647132992045954,78,-8.322147619063408,60,2008
2008_16_NYJ_SEA,16,SEA,-3.514578663739713,75,-3.8534835049520964,58,2008
2008_16_PHI_WAS,16,PHI,-18.978916135965846,79,-12.41456091700669,62,2008
2008_16_PHI_WAS,16,WAS,-11.409120010440574,84,-10.0604712052993,68,2008
2008_16_PIT_TEN,16,PIT,-12.917083341765194,85,-12.38615077646682,66,2008
2008_16_PIT_TEN,16,TEN,2.733915020496166,80,2.884870902885835,61,2008
2008_16_SD_TB,16,LAC,21.28485914342286,77,17.916198262059634,55,2008
2008_16_SD_TB,16,TB,0.42441728747348506,79,-5.4719401241815415,64,2008
2008_16_SF_STL,16,LA,-9.065181035033302,104,-8.377745296546417,79,2008
2008_16_SF_STL,16,SF,-6.419259450008374,72,-11.87078904461994,54,2008
2008_17_CAR_NO,17,CAR,12.856582469688178,84,17.29137817751779,63,2008
2008_17_CAR_NO,17,NO,6.569370810315053,86,15.56202113871687,62,2008
2008_17_CHI_HOU,17,CHI,6.073417143121501,74,5.719720694443321,57,2008
2008_17_CHI_HOU,17,HOU,11.060447950571186,92,10.01903865681544,69,2008
2008_17_CLE_PIT,17,CLE,-29.591638588986825,68,-24.525607463219707,50,2008
2008_17_CLE_PIT,17,PIT,3.807450776645961,82,9.125410083251555,59,2008
2008_17_DAL_PHI,17,DAL,-30.40566786840068,81,-30.30574065788525,64,2008
2008_17_DAL_PHI,17,PHI,7.418553582339967,76,4.237094263962397,56,2008
2008_17_DEN_SD,17,DEN,7.645164066670962,78,4.885646212307737,60,2008
2008_17_DEN_SD,17,LAC,37.71470582290316,83,33.34374732201695,64,2008
2008_17_DET_GB,17,DET,1.922665608898126,91,-1.2976915530161932,72,2008
2008_17_DET_GB,17,GB,11.232432538848354,77,11.353630072607688,61,2008
2008_17_JAX_BAL,17,BAL,4.335949419312098,81,8.155495369585408,62,2008
2008_17_JAX_BAL,17,JAX,-17.1673554535912,73,-15.939307730877772,53,2008
2008_17_KC_CIN,17,CIN,5.49040807984852,82,3.275377894000422,68,2008
2008_17_KC_CIN,17,KC,-4.501778764460934,70,-9.601779126867651,53,2008
2008_17_MIA_NYJ,17,MIA,0.740190309951001,77,-0.5702354619087107,61,2008
2008_17_MIA_NYJ,17,NYJ,-9.204518658410162,81,-7.905427765865834,62,2008
2008_17_NE_BUF,17,BUF,-17.278121629031375,77,-14.39158504898279,62,2008
2008_17_NE_BUF,17,NE,-0.6746342846847719,68,4.169604540001228,56,2008
2008_17_NYG_MIN,17,MIN,3.55631317801892,72,-3.465020385535319,54,2008
2008_17_NYG_MIN,17,NYG,5.426697048000652,81,6.846701799286958,62,2008
